X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15
-0.5504427915137786,-0.30628170580577924,-1.3089691676609727,0.49592009367934575,-0.06216116416289808,-1.7608885681320428,2.0153181537197735,0.21513723602754137,-1.6208165950961868,-0.5274393326021134,-0.33488571251711696,1.5412142281097554,0.9205534679198152,-1.3911724591049581,-1.5713475777640982
-0.920853499594428,-0.05948786174359035,0.21410023463134967,-1.954621965234735,0.09115983017696742,-0.23358416601752863,2.1792762972671955,-1.2486119131926152,0.3748738963482736,1.4790610829970408,-0.5160227562688926,-1.7182817829542452,-0.8235088613091206,2.6608833581907385,-1.2786437404248854
-0.14080121699790732,0.6991006383552701,1.5942253542775646,0.49846713917212465,1.8236939168869961,1.7376906522654494,-2.4737665099323727,0.4850002962322969,-0.11358553381294045,0.3036503516857882,-0.6940191785124946,0.15328899707436924,-1.6722076085953361,-2.043964877516205,0.89036089016539
-0.5714855707970037,-0.9514720772494538,0.5461697937939874,0.09532427845047131,-1.3083231287239558,0.24221113405689265,-1.2030119490552487,-0.05503709343596726,-1.3627341406023137,1.2068866752926082,-0.9479986912523578,1.4822072735359015,0.5414458256223201,0.6120030689931674,0.848801413996048
1.1540693087310485,-0.7573946710739816,-0.8513555900930405,-0.8322013167867456,0.21370282728711926,-0.5139584252403848,1.6684435164236444,0.15368430448238082,0.33842120627511696,0.8652723902334654,1.3103344674577426,-1.0653154057785073,1.1881234170571673,2.1723007840737583,-0.6185092013680713
0.20759759205246459,1.0198949067722753,-1.1970155049571285,2.247638449493773,0.32304403314956004,-2.276240870842298,2.754055321369871,0.5567966703493342,-0.6252477688517565,-1.6501093308851196,-1.218586588090124,2.146929204268723,0.19800373746819555,-3.901850460164183,0.047498429532869146
-0.4299547588865729,0.36231548465375096,0.7281537431446411,1.113083002080429,0.17955605957536142,0.6309484163797098,0.8752312926065754,1.2178938720324912,-0.16319011459792618,-0.6904173844589713,-0.5625495327254368,0.6232812657590383,0.43649511714858646,-0.6919861287989113,-0.3884649995821579
0.9196472101943679,0.727417144315149,-0.7566642254145103,1.1952913937821215,0.368315484524739,-0.8327148382772405,1.5081237011440864,0.5017765933444996,1.0086469602066441,1.372235870693288,0.2916621330454755,-1.2298068485546765,-1.0326536469612935,-1.2095301118142001,-0.7006346515132983
1.3782323172469748,-0.02987162515862558,0.09166749392279641,1.2038500794357707,1.2360299635768057,-1.9767957059462102,2.36565350055936,-0.8037623140563165,0.2574499981190166,-0.17869783615341925,-0.9383826691038257,-0.18532955559171022,-0.4833618675416117,-2.1035715336239975,-0.6333057737416433
-0.9149642937160999,-0.5564087072152601,0.4940074567624947,0.9210258507573722,-0.19183453294343755,-0.05390804243812708,1.6172575512364133,0.31095705290071163,-1.3934150539581216,-1.292028979405542,1.3515547614908279,2.715363199723809,-1.8780096903499082,-0.8745682732280993,-1.4921854785464799
-0.2489991938611624,0.1057034326009475,-1.9988672765678936,-1.0884680373714657,-1.7925270407886944,2.714946237417584,-0.35627900920791117,-0.26259927443580205,0.298995280902711,0.8151580168503296,0.8349527252062382,-0.8880552173212937,0.04761487044373805,2.5707893484206794,0.4282263058906107
1.0076970225363504,-1.7465669205009202,-1.6849586472107947,0.19239073144325705,1.1636380400157231,-2.7429145810984106,1.3474536766772078,1.8594095250240865,-1.7269151408401735,1.4793065221482593,-1.5908567726888672,3.329208805812694,-1.044511405033281,-0.3214223430084244,-0.1592767936227767
-0.7133926015633306,0.7205027053873606,0.10673088612840527,-0.1563388743963822,-1.5050070646965206,-0.8384720256408875,0.3007738074232002,-1.095028973455958,0.4082791967185943,0.8166453632220154,-1.5882404397138985,-0.6631120719769331,-0.6653913010813512,-1.1720496491536994,-0.1264435183897213
0.5861113316168908,-0.43392319000188234,1.619821371477722,-0.3573339856433941,1.3339261261745325,1.780821669545929,-2.426325430395791,-0.40749257828409424,1.9580327179014965,-0.5174796723397584,0.9357704724147082,-3.0881893080142278,0.6349848952592806,1.0345616920871077,1.7246788386157694
-0.6206048442351151,1.2000522682906472,0.3534656404668316,-0.3117625023121689,1.0510705246130936,0.9029177306927975,-1.0578435894383824,-0.29282074263645635,0.4908893185288727,0.9161876253619192,-1.17000814871785,-1.2765781460991092,1.4267512767396806,-0.22245365717675297,-0.7606276115888551
0.9507934812785453,-0.7267150938755735,-1.2026417952205486,-0.08637515935403625,0.16255997026007118,-2.8119557898679686,2.3518667646078235,-0.23494426910906013,1.0833453238152255,0.29043005033543395,-1.3332434134652156,-2.6970829592733487,-0.8278730421830113,-0.5029234374668855,-0.7790844302261709
-1.8798611278829627,1.431464804260775,-1.3846859139304548,0.3804878093136705,0.6319363738154404,-2.33693558336223,3.698874936210211,1.2196583976879731,0.95532550990443,1.5423088809640668,1.331760157971266,-1.7747696146362202,0.05774649222891333,0.2903979936827006,-1.6003891115011701
0.2985306062023558,1.1835949839346396,0.8185457845758276,0.15533401102526917,-0.03669226666217717,-0.6807283440847302,-0.2084639992132835,-0.6148540520573641,0.3675252357296527,-0.3327760783160106,-0.5462626237776961,0.39740993502117106,-0.008395528933887243,-2.156981063951946,-0.3240573857566731
0.22290372076173354,-0.11199115341409344,0.4717856345932485,2.4367190308803766,-1.5727955790288788,3.0448141793192463,-5.2479536521638295,0.2990876438186542,-0.8860010532849066,-0.450177238774877,0.7458021423353184,0.8947603293348304,0.77320817312718,-3.7542170232073575,1.9875753622819028
1.3785375670403344,2.8203717614373756,0.11670449886432016,0.7312245013957319,0.9845529871088007,0.24906443013875035,-1.6217175673461612,0.5169923294136014,-0.19968338066539365,0.14456775868921554,-1.4053740432000335,0.13781804907667228,0.34685442162016805,-0.7770694016110031,0.3851986215307822
0.27950120015835733,-0.1874359281716816,-0.31777717727201243,0.3002023024043678,1.0569180380214753,5.82446472535393,-5.967610199824488,-1.4799704791750057,0.0373626599720279,0.49426833580979734,-0.6981935488564431,1.0092267734822888,-0.2131893411345586,0.9480373716765912,2.406195810664922
-1.6805547140944186,-0.566552249693425,0.508293053361054,1.9083393523008914,-0.005525835633758916,1.9678155909785404,-0.19116968798978828,1.0901236494664073,0.2950485002238715,0.4845372393828976,-2.6620286365430776,-0.5194289817965921,-0.07798138965965742,-3.0475450916822395,-0.2856667337239288
-0.5912981640159206,0.34459830943609576,-0.8356143037916517,1.3706764665103004,0.20361404557909699,1.203661433658535,1.6030197757722229,-0.06336826116257595,1.625988893610215,0.196337404996204,-1.1878520458977118,-2.502638268712701,-0.3257721866841014,-0.36876615460183304,-1.10238432477221
-1.038878202139339,0.8674243239557402,-0.20807479163659306,-1.0600977211849762,-0.7719143354623557,-3.261541148933661,5.111345299567118,-0.8496145594786101,-0.18223918820574417,-0.007514300368011298,-1.2248260938095434,0.14066748035608861,-0.06072974871075488,0.13977382634484758,-1.7254561425570183
1.1054572545589174,-0.5360859479882479,1.510271391222319,0.17203924419353475,1.5959675115269811,0.8561727355941847,-1.4374512417242546,0.21494428479979177,-0.7223702377269818,-1.367842953426098,-1.4643226728727856,0.16302270870520763,1.9955089967043143,0.6983956768787027,0.5095984663135253
-1.0523531993100912,0.1111836321782154,1.5378419293675947,0.7733147139359315,0.8751180441793834,-3.779566051893584,4.301978916553229,0.11213666130055497,1.1507098864807133,-1.5571804997827037,0.1488733308127049,-0.522028810483913,0.004973528153806542,-1.1798587715369495,-2.047839475804542
-0.23979039212821385,1.0749639532653348,0.13667699715208187,0.5398166325423391,0.45011257992625614,-0.1713836078613442,-1.4514458852877778,0.23720089601332156,-0.5575090963036922,0.8551535909654943,-1.2897409285276502,-0.39011639752863647,-0.20380235171701247,-1.5422103595299177,0.5002174184311161
0.9573632425820031,-0.647032656080494,0.044078496496756985,-0.049600242659378006,-0.4310363924291354,-0.13988447866054232,-0.4843567673255681,0.02072041110172917,0.61491684453607,-1.5628267978468542,0.48187893697169887,-2.2418233669229104,-0.22799917972077935,-1.7206701488518454,0.5271484075429322
0.10045855514676287,-2.0741839121305867,-0.7564691224789193,0.6701289004739728,3.289155619771759,0.5136968090079681,0.49397880060514077,-0.12073029833373808,-1.8200424579379526,0.8096795932115131,0.24630588539855092,2.451455530546788,-0.6175295347476167,-1.8861058205041028,-0.35943491694469365
-1.6010110328384701,-0.8483745696793988,-1.8099320883213588,-1.3275570222222135,0.026180988824257394,-4.490677452176259,3.024894794113117,-0.719121962349011,-1.409539831686092,1.178060286239575,-0.5414644484900052,1.7593241313872097,-0.2521785847283548,1.3906389928261937,-1.3036230245583325
-1.1185298634848995,-0.1610565050378036,-0.7777565865236001,1.196399434178259,-0.9924871195596704,-0.16096050763601866,0.5798779778636363,0.1905148069684012,-0.836610451514351,-1.1355661330875209,-1.2534175210643475,1.5467587172461537,0.8520386886838953,-0.09349991677380687,-0.682428871553644
