X1,X2,X3,X4,X5
-0.2876402505731499,0.19140533742502078,-2.260689361577542,0.21663695517820522,-0.3343467461005471
-1.0195739169266034,-1.3755504038650146,2.4246252956036405,-0.3511191641603559,0.13994718211336263
2.1372024034846175,1.2915742482637562,-2.8224013836582302,-0.6853181773685086,-0.43311218497539805
-2.388615426323783,-0.07973841622276116,0.6464477490141513,1.3696487289972867,-1.353364895210913
0.44976328242869884,-1.3648819440297981,1.7312321602979521,0.4114179545132591,-0.10046287782486323
0.4493483171590749,1.577393868363022,-2.92720329951116,-0.07678228370917504,-0.34063478801847497
-0.9798021875980364,-0.07635676792818276,-0.09205282740950119,-2.1104436507017734,-0.9450010751150363
-1.3761035472743237,-0.013412889616720169,0.05734341939380992,0.6394724328686581,-1.3479556933989165
-0.01757966176750482,-1.0177986845595597,2.7106083004337167,-0.0020775907041362513,-0.46401999312769515
0.5587365062257061,-0.17776286350098297,0.4670131643144131,0.7572129420560509,-0.9201468505729113
0.2584965719388325,-1.0779573638975428,1.993488136476149,-0.8925704130094796,-0.4669562016608844
0.19855405587727892,-1.0724712639222476,2.293634647787001,-1.4177032800358873,-1.6396274046474761
-0.37392503263911936,-0.6509756096508024,1.240179842900386,1.0896907044151265,0.22478163372173343
1.59865696019572,0.5002592324855873,-1.0474762461741036,0.46963911948789344,-0.41956784776957745
1.149558365943202,0.7617707778831485,-2.7919015466159642,-0.6674693315034159,-1.1921424885361607
0.7809715881520276,-0.9739597917171524,0.997370132566761,0.3845460358593227,-0.9030357590599823
-1.130953183797919,0.38688379120367167,0.6171004533472546,-2.1607069935660648,-0.4094068034763042
0.6325077392594532,0.4513097886751634,0.8913243478363244,0.7694569119519261,-0.2325034124660878
-0.41406795435093036,-0.315479975218277,-0.039075959742016164,-0.21855462972506737,-0.856616452072014
0.20948541188261952,-0.6063445124142963,0.8365628159361602,0.5222250781577665,0.7091950178171947
0.578139514631122,-1.4192692118834287,0.26274622163119377,-0.3750286932997295,-0.1582278824882115
0.28822696791322905,0.3659930447143967,-0.6901468239302893,-0.5597382298298288,0.9753421210096531
0.37218649094426176,0.8077200076695009,0.6800233253236143,-0.3505941008130995,-0.7810324956920365
-0.2435507983517637,1.3810740795695253,-2.4493618027684345,0.6476525893187,0.40545509444764055
-1.3931931653267016,0.952252836203129,-2.6285169898587473,-0.7605166065914564,1.499980313735354
-1.9670883206455492,0.5394959941371754,0.5682953563021879,-0.4163723717041422,-0.10934919323816297
-0.5458998005411365,0.254054529654062,-0.7998638853647474,0.9293194888840279,-0.9514404953196821
-0.515510048530678,1.5610378771993836,-3.3575274675636027,1.1839471984440777,1.0383355706056012
-1.8293369253651,-1.2374530109671462,1.5756906962842279,-0.7144106047822235,0.4562594465152743
-0.71111689504387,0.3145167238367958,-0.7667416199045894,1.2053099854663054,-1.6261042325355883
-1.1948391337901698,0.4008072738644064,-0.2615241445060212,-1.0492934058485086,1.1171883819729838
-0.3668817895691974,-0.2703304481839712,0.9085085461191249,0.8326133631580451,-0.9709294694096855
0.42810567892422485,-0.5154654103312418,1.7761744077412192,-0.7806011362949525,-0.9764071025345615
-0.8074404591855782,1.319822036113084,-3.1522264633421133,-0.6448409473015341,-0.41738818076903633
-0.3315612720021383,-1.3856203507280365,0.9181613875227839,0.17472834536002724,-0.513697141226527
1.10562962103089,-2.9259826877674415,5.89729016683431,0.9976920789696107,-0.95861607335425
-0.4398911314944484,-0.10857577835734256,0.4707548811392501,0.16051639462533274,-1.1084619320474616
-1.2392587362409981,2.512512851459901,-3.9359458234276734,-0.08656256670322403,-0.4514164419111329
